"","video","frame_index","slidedMother","slidedPatient","slidedTherapist","logSlidedFather","logSlidedMother","logSlidedPatient","logSlidedTherapist"
"164","F1044Q1",164,2.03405e-05,0.05278442,0.00407441,NA,9.37039020959822,17.0558734398562,14.488768550362
"165","F1044Q1",165,1.22043e-05,0.04943438,0.004219602,NA,9.19710341445823,16.9885175294017,14.5214947677977
"166","F1044Q1",166,8.1362e-06,0.04572884,0.004627952,NA,9.19710341445823,16.9024136328476,14.6064717456678
"167","F1044Q1",167,8.1362e-06,0.04052904,0.005090746,NA,9.19710341445823,16.7720465827837,14.6850329236944
"168","F1044Q1",168,8.1362e-06,0.03435916,0.00610708,NA,9.19710341445823,16.5865327537695,14.8726867715579
"169","F1044Q1",169,4.0681e-06,0.02792718,0.007867516,NA,9.19710341445823,16.3564978098665,15.0937932545272
"170","F1044Q1",170,8.1362e-06,0.021221044,0.010961888,NA,9.19710341445823,16.0330194277253,15.381616979729
"171","F1044Q1",171,8.1362e-06,0.015008974,0.013784034,NA,9.19710341445823,15.5684363221197,15.6259192054325
"172","F1044Q1",172,4.0681e-06,0.009450651,0.017059892,NA,9.19710341445823,14.7601449875245,15.8646649583947
"173","F1044Q1",173,4.0681e-06,0.005952973,0.018902,NA,9.19710341445823,14.3575368435105,16.013362868047
"174","F1044Q1",174,8.13619e-05,0.004262883,0.0192559,NA,10.6693222571595,14.1900226931514,16.0385980903821
"175","F1044Q1",175,0.0006061458,0.004862399,0.017186936,NA,13.103088536944,14.251690449737,15.8959008011762
"176","F1044Q1",176,0.0017980998,0.007067649,0.014382938,NA,13.6944845615449,14.5419129583813,15.6546519311856
"177","F1044Q1",177,0.0034578838,0.010532192,0.010925592,NA,14.0729559478767,15.2577738463787,15.3886532269119
"178","F1044Q1",178,0.0055122838,0.01421063,0.009918332,NA,14.3426980518944,15.6691425856992,15.3210484985912
"179","F1044Q1",179,0.00754227,0.01754864,0.00880218,NA,15.0038059618843,15.9247055312901,15.2274121926024
"180","F1044Q1",180,0.009092218,0.02050704,0.008357534,NA,15.2775734545997,16.0920968294538,15.176757551809
"181","F1044Q1",181,0.009694296,0.02280268,0.007931036,NA,15.3593477792833,16.2093289071276,15.0887272182261
"182","F1044Q1",182,0.00958039,0.02390228,0.00794011,NA,15.3451286913447,16.2631102708824,15.0901817048089
"183","F1044Q1",183,0.009206116,0.02413424,0.006297638,NA,15.3049056825625,16.273817817481,14.8768764627971
"184","F1044Q1",184,0.008270448,0.02412218,0.00558076,NA,15.1875021949554,16.2732958962909,14.7801386833985
"185","F1044Q1",185,0.0062852142,0.02247126,0.004782212,NA,14.5673268197597,16.197220396946,14.6343229086837
"186","F1044Q1",186,0.0047352682,0.01982014,0.004646096,NA,14.1683867682628,16.0536412318316,14.5954917057955
"187","F1044Q1",187,0.0034050002,0.01739498,0.004237748,NA,13.7744115497508,15.9068376758224,14.516560929218
"188","F1044Q1",188,0.0018103042,0.014237742,0.00413793,NA,13.1786262012665,15.6595757335528,14.491949015619
"189","F1044Q1",189,0.0010739782,0.01008934,0.003693284,NA,12.9805996870683,15.2013945670466,14.3944533814646
"190","F1044Q1",190,0.002709354,0.006932098,0.004491832,NA,13.5639188335808,14.7685945964033,14.5402691561793
"191","F1044Q1",191,0.004011146,0.004784078,0.004655172,NA,13.9330841716804,14.3880531153532,14.5860376710288
"192","F1044Q1",192,0.004775948,0.002985524,0.004800362,NA,14.235984505947,14.0626347277006,14.6177872401333
"193","F1044Q1",193,0.005422776,0.002407098,0.004782214,NA,14.66567162269,13.9439555484373,14.6129679474017
"194","F1044Q1",194,0.0050444434,0.0026933,0.004990926,NA,14.258917643348,14.0395632225901,14.6646504085292
"195","F1044Q1",195,0.003380591,0.0035037,0.003938294,NA,13.6030176118499,14.2578099698276,14.4352874343972
"196","F1044Q1",196,0.002469337,0.004687666,0.004110708,NA,13.4249546888147,14.5421420760156,14.4743858852079
"197","F1044Q1",197,0.001956757,0.005627608,0.003956444,NA,13.2769819619408,14.7707941715183,14.4404742307694
"198","F1044Q1",198,0.001680127,0.006724208,0.004110708,NA,13.1820907171858,14.956900969867,14.4781541178574
"199","F1044Q1",199,0.0020340516,0.007872022,0.004165154,NA,13.5773033059547,15.1420697652179,14.4896956794106
"200","F1044Q1",200,0.00224966,0.008579992,0.004573502,NA,13.8696062211687,15.2335860178021,14.6109227659159
"201","F1044Q1",201,0.001875394,0.008875232,0.004337568,NA,13.6914112030628,15.2682405309953,14.5552470181383
"202","F1044Q1",202,0.001794032,0.009893504,0.00477314,NA,13.6532002007107,15.378786573588,14.6392178146292
"203","F1044Q1",203,0.001651648,0.011128688,0.004618876,NA,13.5782613512025,15.4828067642181,14.6015379275413
"204","F1044Q1",204,0.001663852,0.012412074,0.004673322,NA,13.5841152872502,15.5859837523214,14.6124496332492
"205","F1044Q1",205,0.002192706,0.013490606,0.004437388,NA,13.7959556172382,15.6748412895057,14.5515177039357
"206","F1044Q1",206,0.003583996,0.01464444,0.00448276,NA,14.1654498671009,15.7715423892961,14.5634973069404
"207","F1044Q1",207,0.004617292,0.01537652,0.003738658,NA,14.4256884876874,15.8248259202647,14.3872574136707
"208","F1044Q1",208,0.005170554,0.0148463,0.0034755,NA,14.629185806483,15.7865736036221,14.299971957071
"209","F1044Q1",209,0.0047962892,0.01426486,0.003448278,NA,14.1972891457008,15.746250116593,14.2945907111788
"210","F1044Q1",210,0.0040803034,0.01445766,0.00402904,NA,13.7657267854845,15.7586807204242,14.4204949596316
"211","F1044Q1",211,0.0026361294,0.01502706,0.00401089,NA,13.3508222203441,15.7933357594197,14.4157885550555
"212","F1044Q1",212,0.0012773848,0.01579528,0.00415608,NA,12.7214176751519,15.8372314033974,14.4645127867221
"213","F1044Q1",213,0.0004393554,0.01734678,0.004373866,NA,12.0383404079228,15.9333163907821,14.5392154991837
"214","F1044Q1",214,0.000423083,0.01878682,0.004455534,NA,11.9572473863012,16.0213850318211,14.5549437980043
"215","F1044Q1",215,0.0003579934,0.01989548,0.003965516,NA,11.7193300843489,16.0808895889903,14.4547157537807
"216","F1044Q1",216,0.0002074728,0.02077516,0.00415608,NA,11.4607755561466,16.1248432337506,14.4993447789006
"217","F1044Q1",217,0.0002725624,0.0211457,0.004201452,NA,11.6059631259864,16.143003279938,14.5124213232129
"218","F1044Q1",218,0.0003213796,0.02134152,0.004637024,NA,11.8056693355856,16.1524082016362,14.6093229954621
"219","F1044Q1",219,0.0004434226,0.02126018,0.00431942,NA,12.117298259195,16.148343388747,14.5396616874769
"220","F1044Q1",220,0.00089905,0.02084142,0.004355718,NA,12.6839416716494,16.1278917899326,14.5490752812147
"221","F1044Q1",221,0.0014238346,0.0200732,0.004038112,NA,13.1486990286392,16.0900716473667,14.4679818397835
"222","F1044Q1",222,0.0020462536,0.01937428,0.004001814,NA,13.5048887909782,16.0543124095114,14.4575897804024
"223","F1044Q1",223,0.0032260018,0.01851266,0.00352087,NA,14.062669366084,16.0091526021134,14.3472602714384
"224","F1044Q1",224,0.004019282,0.01781674,0.003529944,NA,14.4253599725518,15.970516822579,14.3496270580154
"225","F1044Q1",225,0.004442364,0.01700634,0.003475498,NA,14.5509695207695,15.9237857327773,14.3353353965769
"226","F1044Q1",226,0.00466611,0.01629838,0.00405626,NA,14.6160541536552,15.8811881427488,14.4652043739483
"227","F1044Q1",227,0.00438948,0.01536144,0.004174228,NA,14.5237853167583,15.8203039584809,14.4971743145004
"228","F1044Q1",228,0.003388728,0.01457214,0.004437386,NA,14.2057439157407,15.7674949477118,14.5648651758807
"229","F1044Q1",229,0.0025913796,0.01373764,0.004473684,NA,13.8377195269834,15.7084771132662,14.5740622975853
"230","F1044Q1",230,0.0017248746,0.0127495,0.004582576,NA,13.2168022574288,15.6310687764565,14.6016921195149
"231","F1044Q1",231,0.0009315949,0.01195114,0.00401089,NA,12.3788712593639,15.5687613233607,14.4746605658179
"232","F1044Q1",232,0.0005166483,0.01145708,0.004201452,NA,11.9559645175382,15.5271993249003,14.5174626598851
"233","F1044Q1",233,0.0004312185,0.010676804,0.003965516,NA,11.8748717300262,15.4562262978862,14.4579358300755
"234","F1044Q1",234,0.0007119169,0.00990858,0.0042196,NA,12.0853758209115,15.3802710590335,14.5126434700838
"235","F1044Q1",235,0.0013709499,0.009179512,0.00413793,NA,12.6543579263403,15.2945121649393,14.4922868465828
"236","F1044Q1",236,0.0016679216,0.008091952,0.004165152,NA,13.3007823954165,15.1567087986823,14.5005635122746
"237","F1044Q1",237,0.0018550542,0.006877852,0.003838474,NA,13.5918398419378,14.9890247267807,14.420385984712
