"","video","frame_index","slidedMother","slidedPatient","slidedTherapist","logSlidedFather","logSlidedMother","logSlidedPatient","logSlidedTherapist"
"110","F1044H1",110,6.2004e-05,0.0004326366,0.008108118,NA,10.785909009559,11.9810840765017,15.0871134929298
"111","F1044H1",111,7.44048e-05,0.000330377,0.006637256,NA,10.6673538424515,11.7613616187681,14.8827829533436
"112","F1044H1",112,7.02712e-05,0.0002831804,0.005148012,NA,10.5954333243385,11.5416397260453,14.558905056969
"113","F1044H1",113,4.96032e-05,0.000129791,0.00333701,NA,10.2822425822147,11.2203228724006,14.1756932264414
"114","F1044H1",114,3.30688e-05,0.00011012566,0.00307961,NA,10.1765333050927,10.7723825813357,14.1271809252587
"115","F1044H1",115,4.96032e-05,8.259432e-05,0.002803824,NA,10.2822425822147,10.2525228315539,14.0130720020735
"116","F1044H1",116,5.37368e-05,3.539758e-05,0.002454496,NA,10.3541631003276,9.61128539439818,13.9033592022157
"117","F1044H1",117,4.1336e-05,1.179918e-05,0.002555618,NA,10.3683213533939,9.16334510333326,13.9519487152204
"118","F1044H1",118,3.30688e-05,1.179918e-05,0.002610774,NA,10.5993704135806,9.16334510333326,13.9844517972493
"119","F1044H1",119,4.1336e-05,1.179918e-05,0.002004046,NA,10.3683213533939,9.16334510333326,13.7761615910674
"120","F1044H1",120,3.72024e-05,4.326372e-05,0.00239934,NA,10.2724273292433,9.89575386078921,13.9247932473543
"121","F1044H1",121,2.48016e-05,4.326372e-05,0.002187904,NA,9.81032920887002,9.89575386078921,13.8080039293216
"122","F1044H1",122,2.48016e-05,5.112984e-05,0.001976468,NA,9.81032920887002,9.88593846656521,13.6880795829293
"123","F1044H1",123,3.30688e-05,5.50629e-05,0.002086784,NA,9.83430271490766,9.74141979391882,13.7405531889151
"124","F1044H1",124,4.96032e-05,5.50629e-05,0.002040818,NA,10.1089557870747,9.74141979391882,13.7106457504216
"125","F1044H1",125,4.54696e-05,2.359836e-05,0.00150763,NA,10.0075895100477,9.30197453944525,13.464911694208
"126","F1044H1",126,4.54696e-05,1.96653e-05,0.001902922,NA,10.0075895100477,9.33663189847325,13.646784980969
"127","F1044H1",127,7.02712e-05,1.179918e-05,0.002132744,NA,10.2070387123759,9.16334510333326,13.7744026962105
"128","F1044H1",128,6.61376e-05,7.86612e-06,0.002344178,NA,10.0684092762639,9.16334510333326,13.8476508946293
"129","F1044H1",129,5.78704e-05,2.753146e-05,0.003382972,NA,9.98731625464224,10.0592256854631,14.154816601014
"130","F1044H1",130,5.78704e-05,2.753146e-05,0.003833424,NA,9.98731625464224,10.0592256854631,14.3772986669287
